okved,cluster
UPF3A,40
RAD17,40
WDR55,40
ATG2B,40
CIR1,40
IFT172,40
NME6,40
PIH1D1,40
GSPT2,40
PMS1,40
THNSL1,40
CNTRL,40
STXBP3,40
KLC4,40
GAS8,40
AKAP10,40
SDAD1,40
LEPROTL1,40
PEX12,40
COX19,40
ALG14,40
PREB,40
DNAJC24,40
TADA2A,40
FAM114A2,40
KPNA5,40
DPP3,40
INTS5,40
BRCC3,40
ZC3H14,40
SFXN2,40
PAQR3,40
VPS25,40
DDRGK1,40
RIOK1,40
CDC42EP5,40
NAGPA,40
ECSIT,40
ZNF350,40
SPNS1,40
PGAP3,40
COMMD10,40
SDHAF1,40
TLCD2,40
SLC35B3,40
HRNR,40
ELMOD2,40
ARL13B,40
MKRN2,40
SYTL3,40
GMPR2,40
RBM23,40
EVC2,40
RASSF9,40
CCR10,40
FLYWCH1,40
FAXC,40
THAP2,40
ALDH8A1,40
NHLH1,40
GPR108,40
ORMDL1,40
TRIM65,40
SMN2,40
NELFCD,40
ZDHHC4,40
ILKAP,40
FBXO16,40
PPP1R37,40
ASIC4,40
TMEM178B,40
ZBTB42,40
PELI3,40
ZSCAN29,40
CACTIN,40
ERP27,40
MYBPHL,40
FAM131C,40
DHRSX,40
ESPNL,40
FAM43B,40
CEP83,40
ZSCAN20,40
TMEM240,40
GLTPD2,40
KCP,40
ZNF502,40
OARD1,40
AMY2A,40
VSTM5,40
EDRF1,40
GPR150,40
LDLRAD2,40
GRB2,41
YWHAQ,41
AKR1A1,41
HSPE1,41
SDHB,41
EEF1B2,41
ACADVL,41
HDAC1,41
ADAR,41
HADHB,41
HMGN1,41
SHMT2,41
GCLM,41
DECR1,41
SLC25A4,41
NNT,41
SUMO2,41
DIAPH1,41
CBL,41
OPTN,41
OGDH,41
ADIPOR2,41
ACTR2,41
LRPPRC,41
TARDBP,41
AGL,41
SLC1A5,41
MFN2,41
CLPX,41
ATP6V1C1,41
BIN1,41
NUP210,41
GLUD1,41
PDLIM5,41
PMPCA,41
DNPEP,41
HNRNPC,41
ALAS1,41
CKAP5,41
DCAF6,41
PGM1,41
AGPAT3,41
IPO5,41
RPL37,41
RANBP2,41
MTA2,41
RIF1,41
HEATR1,41
NACA,41
XPOT,41
HINT1,41
PSEN1,41
EIF3A,41
OAZ1,41
IKBKG,41
RRS1,41
HMGN2,41
HNRNPH1,41
PFKM,41
STK11,41
ANP32B,41
BOK,41
RPS6KA3,41
COX6A1,41
HIGD2A,41
CNBP,41
FAH,41
SMC3,41
SF3B1,41
MYO18A,41
AP1S2,41
ATP6V1F,41
TNPO1,41
KCNJ12,41
MYL12A,41
UBR5,41
ACOT7,41
RRP1B,41
NCOR1,41
USP7,41
POLR2I,41
SLC9A1,41
MEN1,41
LAPTM4A,41
MORF4L2,41
KHDRBS1,41
EIF3E,41
COX5B,41
RBBP4,41
COX4I1,41
TOP2B,41
POLG,41
ACTL6A,41
NPM3,41
NUFIP2,41
CBX3,41
RBM39,41
CHCHD2,41
MAP2K7,41
BAK1,41
EIF4A3,41
COX8A,41
CDK7,41
HNRNPR,41
LDB1,41
SERINC1,41
PPA1,41
BLVRB,41
PPP2R5A,41
NUP93,41
POLG2,41
FABP3,41
GHITM,41
ATP6V1B2,41
COX6B1,41
DDX6,41
TWF2,41
STIM1,41
NUP133,41
SRP14,41
YY1,41
U2AF1,41
RPL36AL,41
CDCA4,41
RPIA,41
CDC5L,41
MRPL12,41
CDK9,41
PRDX5,41
NBN,41
TBP,41
CEP57,41
MAP7D1,41
UGGT1,41
CDCA7,41
RPAP1,41
TERF2IP,41
ZNF451,41
P4HTM,41
SLC5A3,41
E2F8,41
RAD51C,41
SLC38A6,41
PARP2,41
CTCF,41
GMFB,41
BAG4,41
DUSP22,41
UBR7,41
HDAC3,41
CDC73,41
HERC5,41
DDX11,41
TCF19,41
E2F4,41
EIF2S3,41
IPO4,41
PIGF,41
DCAF10,41
EAF2,41
GINS3,41
NGRN,41
NDUFA3,41
SLC38A7,41
PPAN,41
PABPN1,41
INTS9,41
MYCBP,41
DCPS,41
ZFP91,41
IER3IP1,41
EFCAB11,41
DYNLT1,41
THAP11,41
TUBA3E,41
DCD,41
SARS2,41
CUL3,42
NDUFB11,42
SDHD,42
NDUFS7,42
BRI3,42
XYLB,42
PSME4,42
ONECUT2,42
RAB6A,42
DLAT,42
PRKAR2A,42
AHCYL1,42
CNP,42
AFF3,42
QDPR,42
GPD1L,42
PDHA1,42
NR5A2,42
ANXA7,42
PEA15,42
CIDEA,42
INPP4A,42
SMARCD3,42
HIF1AN,42
CFL2,42
PGM2L1,42
RAB7A,42
AKAP5,42
TBC1D8,42
USP13,42
RNF11,42
PCSK7,42
FHOD3,42
RAP2A,42
TOX4,42
NDUFB10,42
ENOPH1,42
EIF3K,42
MAML3,42
LRRC20,42
UBE2A,42
TSPAN5,42
NDUFB6,42
SH3BGR,42
FAM111A,42
NDUFV3,42
SNAP23,42
CDK14,42
TRIM36,42
PPM1H,42
CIDEC,42
GFOD1,42
NDUFA7,42
MAP1LC3A,42
NDUFS4,42
TRIM5,42
NDUFA12,42
GRIK5,42
NDUFA6,42
SLC30A3,42
KLHL35,42
EXOG,42
POLR2H,42
MR1,42
TMCC2,42
TMEM106C,42
COX7A1,42
SRGAP2,42
HOXB6,42
SLC13A5,42
SFXN3,42
REPS2,42
GNAZ,42
SPATA13,42
SLC27A5,42
RNF145,42
CBLN1,42
ILVBL,42
YPEL1,42
HOXA7,42
MLXIP,42
RAD51B,42
BTN2A2,42
GPR155,42
MBOAT2,42
ERMAP,42
COMTD1,42
MARK4,42
SLC9A9,42
CDK3,42
KLHL2,42
GRM2,42
PARD6A,42
THRSP,42
RNF31,42
NT5M,42
ZNF493,42
EDC4,42
ZC3H4,42
CHRM4,42
RAB34,42
FUNDC1,42
RAP1GDS1,42
DNAH2,42
CAPS,42
SEC11A,42
SPEF1,42
EDC3,42
IGSF9,42
SECISBP2,42
ZNF484,42
NECAP1,42
PAPOLG,42
RABGGTA,42
SLC38A5,42
LMBR1L,42
NIPA1,42
CTNNBL1,42
LACC1,42
TTLL4,42
APBA3,42
NLRC3,42
ZNF33B,42
WDFY4,42
RSPH1,42
KRI1,42
ANXA9,42
TBX19,42
SLC2A12,42
ZNF282,42
RHBDD2,42
SLC16A12,42
ZNF613,42
GAL3ST4,42
SPTSSB,42
GNGT2,42
ZNF254,42
ZNF385A,42
OGFOD2,42
IGSF10,42
SHISA3,42
ZC3H18,42
FBXL17,42
HEXIM2,42
BUD13,42
TGM5,42
TMCO6,42
GSC,42
FFAR4,42
WWC3,42
TTL,42
ATPAF1,42
MED29,42
KLRC1,42
TMEM52,42
ASPRV1,42
PROB1,42
PRTFDC1,42
GALNT15,42
PKD1L2,42
CAPS2,42
DMRT2,42
KLHDC1,42
TIGIT,42
LCA5,42
ARSI,42
SLC46A2,42
ABHD12B,42
HOGA1,42
THSD7B,42
KBTBD3,42
PAAF1,42
ZNF827,42
FOCAD,42
PLAC9,42
TNMD,42
MRAP,42
GPALPP1,42
HAAO,43
MTCH2,43
NFATC2,43
TSPAN2,43
CETN3,43
AGPAT5,43
CBX7,43
TAF4B,43
CBFA2T3,43
MCPH1,43
SLC24A3,43
SAE1,43
ECD,43
HMGN5,43
PLXDC2,43
CACNA2D2,43
ITGB3BP,43
TWIST2,43
MCM8,43
SNAPC3,43
SLC5A1,43
AMN,43
CYP4F12,43
NIPSNAP3A,43
GMPS,43
ARHGEF19,43
NPPB,43
CDHR5,43
CDHR2,43
SLC15A1,43
CRYBB1,43
NUBP1,43
GUCY2C,43
MYO1A,43
GRIP2,43
CYSLTR2,43
CHRM2,43
CACNA1F,43
B3GNT7,43
DPP9,43
FOXH1,43
ZFYVE21,43
TBC1D22B,43
GALR2,43
KLHDC10,43
HOXB9,43
ZDHHC3,43
RNF126,43
CHP2,43
FAM204A,43
GHRHR,43
LRRC49,43
KBTBD7,43
PYY,43
FANCE,43
AFMID,43
AGRP,43
IL5,43
THYN1,43
TFPT,43
LTK,43
RIOK2,43
SPATA7,43
LYRM2,43
DNAL1,43
MUC5AC,43
PTPDC1,43
TXNDC16,43
NKIRAS2,43
UPK3B,43
MUC2,43
DUOX1,43
ST8SIA6,43
GALNT5,43
MTX3,43
HSD3B2,43
TMEM87B,43
FOXRED1,43
GOLGA5,43
SHQ1,43
EOGT,43
NFKBID,43
TCEAL3,43
PAPLN,43
SSTR5,43
VEPH1,43
FAM110C,43
SCGB3A1,43
CBLC,43
PIK3C2G,43
NEK4,43
P2RX6,43
ZNF235,43
ZNF562,43
QSOX2,43
PM20D2,43
ABHD10,43
RWDD2A,43
SCFD2,43
ZNF606,43
DACT3,43
TXNDC11,43
ZFP14,43
EMC1,43
NANP,43
TBC1D12,43
UNC5CL,43
UBAC2,43
DUOXA1,43
ALKBH8,43
SPIN4,43
FBXO8,43
KLHL42,43
DUSP19,43
ASPG,43
HEATR5B,43
GPN2,43
CD200R1,43
BIVM,43
CYP11B1,43
MRO,43
ZNF551,43
ZNF343,43
TMEM125,43
ZNF226,43
IP6K3,43
RDM1,43
FBXO17,43
PWWP2A,43
L3HYPDH,43
CHAMP1,43
ABHD13,43
FBXO27,43
ZNF678,43
MFSD8,43
LPAR5,43
SLFN12L,43
ZNF585B,43
ZNF337,43
BEST2,43
ZXDA,43
SDR42E1,43
TMEM181,43
ZSCAN22,43
LYRM9,43
SPIDR,43
TMEM248,43
ZKSCAN8,43
HDX,43
PARP15,43
LYSMD4,43
DTD2,43
ZNF785,43
B3GNT8,43
DENND6A,43
RAB6C,43
KLK14,43
ZNF317,43
TMEM218,43
VSIG8,43
ZNF658,43
GGT6,43
TMEM260,43
ZNF449,43
SMIM20,43
ZNF823,43
DAND5,43
ATAD3C,43
ARHGEF35,43
TRMT44,43
ZG16B,43
C2CD4D,43
PXT1,43
KCNA1,44
KCNH1,44
GRM7,44
FUT9,44
DCX,44
GNG3,44
SLC24A2,44
SCN1A,44
TNR,44
DPYSL5,44
MYT1L,44
PCDH11X,44
CAMKV,44
LYPD1,44
PRMT8,44
OLIG2,44
KCNJ6,44
NCAN,44
SYT4,44
RGS7,44
CACNG7,44
SLC4A10,44
PCDH8,44
MYT1,44
PCDH15,44
CDH10,44
HCN1,44
FGF14,44
OLIG1,44
KCNA4,44
GABRA3,44
GABRA5,44
SYT13,44
STXBP5L,44
OPRK1,44
TRPC5,44
NDP,44
KCNK10,44
GABRB1,44
ACTL6B,44
DLL3,44
CNTN5,44
SERPINI2,44
SYT5,44
SLCO1A2,44
DPP10,44
GPR12,44
GLRA3,44
SYNPR,44
GPC5,44
LRRTM3,44
SLITRK1,44
GABRQ,44
ZMAT4,44
NECAB1,44
LHFPL3,44
SLC6A11,44
SORCS3,44
NRG3,44
RALYL,44
NTSR2,44
SYT6,44
LUZP2,44
KHDRBS2,44
NRSN1,44
SVOP,44
NDST3,44
CREG2,44
SLC7A14,44
RS1,44
LRRTM1,44
LRRTM4,44
CNTN6,44
PHYHIPL,44
LIX1,44
PCDHA6,44
KCTD16,44
FSTL5,44
CBLN2,44
SV2C,44
MPPED1,44
SLITRK3,44
SYTL5,44
ANKRD34C,44
CAMK2N2,44
PCDH11Y,44
GPR26,44
LRTM2,44
FRRS1L,44
OLFM3,44
CDH12,44
ZDHHC22,44
VSX1,44
ASIC2,44
GABRG1,44
CLVS2,44
TMEM179,44
CABP7,44
RBP3,44
GSG1L,44
TMEM132D,44
ETNPPL,44
CNTNAP4,44
HEPACAM,44
HS3ST5,44
NKAIN4,44
VSTM2A,44
KCNK9,44
PRR18,44
AMER2,44
BRINP3,44
UPP2,44
LRFN2,44
CLVS1,44
GPR52,44
LRRC3B,44
CKMT1A,44
DACH2,44
LHFPL4,44
CA10,44
HS3ST4,44
CA7,44
KCNK4,44
TCEAL6,44
PLK5,44
CBLN4,44
OPALIN,44
KCTD4,44
RPRML,44
BTBD17,44
COL20A1,44
ABCC12,44
ATOH7,44
SHD,44
TMEM196,44
SLC39A12,44
PCDHA1,44
RXFP1,44
LRRC55,44
NLGN4Y,44
C1QL2,44
COL26A1,44
KLRC2,44
RIPPLY2,44
CLEC2L,44
SERTM1,44
NYAP2,44
MAGEC3,44
SIAH3,44
NKAIN3,44
NWD2,44
CALHM1,44
RFPL1,44
FNDC9,44
VWC2L,44
TMEM88B,44
AMER3,44
OSTN,44
DBX2,44
CCDC160,44
TMEM52B,44
FREM3,44
MAGEE2,44
IGFL4,44
GJD4,44
TUNAR,44
WDR49,44
KRTAP5-2,44
LCN15,44
ASCL5,44
PRB2,44
DMRTC1,44
OR13J1,44
BRCA1,45
PCNA,45
TOP2A,45
CCNA2,45
MKI67,45
CDK1,45
LMNB1,45
ZWINT,45
RRM2,45
CDK2,45
CDC20,45
UBE2C,45
PLK1,45
CDC25A,45
BIRC5,45
DTL,45
BUB1,45
CCNB1,45
FEN1,45
MCM4,45
TMPO,45
BRCA2,45
AURKB,45
FOXM1,45
MCM3,45
SMC1A,45
MYBL2,45
EZH2,45
PRC1,45
MCM2,45
HMGB2,45
KIF20A,45
TYMS,45
CDC6,45
NUSAP1,45
KIF14,45
TPX2,45
SMC4,45
MCM7,45
ATAD2,45
RACGAP1,45
KPNA2,45
TFDP1,45
MCM5,45
MAD2L1,45
KIF2C,45
RFC2,45
ASPM,45
BUB1B,45
KIF11,45
TK1,45
CCNF,45
RFC3,45
CCNB2,45
MCM6,45
CDC45,45
TRIP13,45
MCM10,45
CENPF,45
RRM1,45
CHEK2,45
MSH2,45
CSE1L,45
ARHGAP11A,45
UBE2S,45
GINS2,45
CKS2,45
ANP32E,45
PBK,45
RANBP1,45
KIF23,45
POLE2,45
RAD51,45
TIMELESS,45
CHEK1,45
FANCI,45
KIF18B,45
SPAG5,45
DHFR,45
DLGAP5,45
CENPA,45
GINS1,45
CEP55,45
NCAPG,45
TACC3,45
ECT2,45
BLM,45
NCAPG2,45
CENPE,45
PTTG1,45
KIF22,45
GTSE1,45
CKS1B,45
ESPL1,45
SKP2,45
RFC4,45
RFC5,45
CCNE2,45
HMMR,45
EXO1,45
KIF15,45
PLK4,45
CDT1,45
TTK,45
LIG1,45
ASF1B,45
HJURP,45
CDCA8,45
NEK2,45
UHRF1,45
USP1,45
RNASEH2A,45
HELLS,45
NCAPH,45
SHCBP1,45
CDKN3,45
SMC2,45
CDCA5,45
SUV39H1,45
MYBL1,45
FANCA,45
CDC25C,45
TOPBP1,45
RAD51AP1,45
KIF20B,45
CENPN,45
VRK1,45
DSCC1,45
CLSPN,45
FBXO5,45
CDCA3,45
CHAF1A,45
KIF4A,45
SPC25,45
DEPDC1,45
BRIP1,45
PRIM1,45
RFWD3,45
NDC80,45
ORC1,45
WDHD1,45
ATAD5,45
CDC7,45
NCAPD3,45
KNTC1,45
PKMYT1,45
STIL,45
UBE2T,45
CDCA2,45
RAD54L,45
XRCC2,45
DSN1,45
TRAIP,45
ESCO2,45
CKAP2,45
TICRR,45
KIF18A,45
DBF4,45
SKA3,45
WDR62,45
ERCC6L,45
POLQ,45
OIP5,45
CENPO,45
ORC6,45
TROAP,45
CENPU,45
NEIL3,45
VPS29,46
PCDH1,46
DAPP1,46
RGS6,46
ALS2CL,46
MPZL2,46
VCPIP1,46
TTC1,46
BAIAP3,46
SLC14A1,46
PHOSPHO1,46
RLIM,46
PRRG4,46
MRPS18B,46
ZRANB2,46
SHOC2,46
TLL1,46
TTC13,46
RAPGEFL1,46
RBBP5,46
SLC15A2,46
ATOH8,46
TXN2,46
PRCC,46
SLC41A2,46
REXO4,46
NR2C1,46
SART3,46
KLHL5,46
CPNE8,46
TRIM47,46
G6PC3,46
ACTR10,46
SLC46A1,46
YTHDC2,46
USP39,46
SNAPIN,46
DBNDD1,46
PRPF39,46
MOCS1,46
SOX13,46
PDCL3,46
NSUN7,46
VTI1A,46
TMEM98,46
COL9A1,46
TGS1,46
MYO3A,46
SUMF2,46
NIF3L1,46
DENND2A,46
PYCR2,46
CPSF2,46
TEX14,46
FREM1,46
MRPL49,46
REV1,46
PLEKHG1,46
ZNF638,46
AFAP1L1,46
ADAMTS15,46
LOXL4,46
ELP2,46
DHRS4,46
RNF111,46
SPRYD4,46
SPTBN5,46
TTC27,46
SDCBP2,46
SCAMP3,46
PEAR1,46
KCNT2,46
ACBD5,46
ANGPT4,46
FGGY,46
THEM6,46
CTDSPL2,46
SLU7,46
CUEDC2,46
LAMTOR3,46
MYH7B,46
TNN,46
RPUSD2,46
QRSL1,46
CWC22,46
ZNF503,46
CAPN7,46
SYTL4,46
RNF115,46
CA8,46
MRS2,46
CPXM1,46
SVIP,46
EVA1A,46
UBAP1,46
MIOS,46
NUMBL,46
ZBTB11,46
PI15,46
CCDC124,46
ZDHHC8,46
FGFR1OP2,46
EGFLAM,46
CRISPLD1,46
CCNJL,46
NINJ2,46
IWS1,46
FAM153A,46
MRPL10,46
ZMAT2,46
PRELID2,46
RPRD1B,46
RBM27,46
CLEC4F,46
CC2D1B,46
GXYLT2,46
CHSY3,46
ZNF81,46
CLCA4,46
RPAP3,46
CISD3,46
MFAP1,46
CASP12,46
ZNF469,46
ANGPTL1,46
LRRC36,46
IZUMO4,46
PALM3,46
TPRN,46
TATDN3,46
ADIRF,46
B3GNT9,46
GYPE,46
GDF7,46
MPP4,46
BTBD8,46
TBC1D25,46
TTC36,46
GPR141,46
NCMAP,46
IRX6,46
DQX1,46
ULBP3,46
FBXO48,46
RINL,46
PRDM15,46
SPNS3,46
FBXO43,46
TPSD1,46
FGFBP2,46
TAS2R10,46
ZNF341,46
VPS9D1,46
LRFN1,46
ZNF700,46
ERICH5,46
ZNF548,46
ZNF561,46
GPR89B,46
TMEM185A,46
TMEM233,46
TMEM150B,46
ZNF619,46
ZNF71,46
ZNF699,46
SIGLEC16,46
ETNK1,47
SLC12A7,47
VPS53,47
OTUD7B,47
GIT2,47
PPCS,47
DYRK3,47
KLHL20,47
HLCS,47
NEK1,47
ERC1,47
DCP2,47
PPTC7,47
TRIP11,47
ZFPM1,47
VPS13A,47
MAN1A2,47
MNT,47
DIXDC1,47
KLHDC2,47
NCOA7,47
IPP,47
CRYL1,47
COL27A1,47
UBA6,47
DYM,47
ACAP2,47
RAD18,47
SLC7A6,47
RNF44,47
TLE2,47
SFXN1,47
PLAGL2,47
MTMR4,47
GTF3A,47
MFSD6,47
TAOK3,47
RYK,47
L1TD1,47
ZCWPW1,47
RNF41,47
PICK1,47
PREP,47
MDGA1,47
ENPP5,47
SNX11,47
PPP1R2,47
TLE6,47
BBS10,47
CISD2,47
DCTN3,47
MND1,47
SLC25A28,47
TTC14,47
ALKBH5,47
LRRFIP2,47
ELMO2,47
PPT2,47
PRTG,47
CENPH,47
SLC25A40,47
SPAG4,47
PHF1,47
MYH3,47
BTBD9,47
RGS17,47
ZNF532,47
FAM210B,47
FBRSL1,47
THEM4,47
FAM131A,47
IQCK,47
EFCAB6,47
UBAC1,47
GEMIN8,47
FNDC5,47
C2CD3,47
TTC26,47
PABPC3,47
GATAD1,47
MED6,47
RANBP17,47
PIGX,47
ZBED5,47
SERGEF,47
CCDC122,47
AP3M1,47
WDR25,47
PARPBP,47
MICU1,47
CHAC2,47
RASEF,47
RILP,47
SMU1,47
RNF220,47
ZDHHC11,47
SNF8,47
TTC12,47
ITPRIP,47
LRIF1,47
ANAPC4,47
SYAP1,47
ANO5,47
ANKRD35,47
MMAA,47
FHDC1,47
WDR41,47
TMC4,47
TMEM223,47
DTD1,47
NOA1,47
TSPAN17,47
GLB1L2,47
NUDT2,47
KLHDC8B,47
ASCC2,47
XKR8,47
ALKBH2,47
RTN4RL2,47
NKAP,47
HCN3,47
NICN1,47
TPRG1L,47
TDRP,47
CARD6,47
NXPE3,47
ADCK1,47
TMEM171,47
BCDIN3D,47
RUNDC1,47
CDH24,47
JAGN1,47
ZDHHC12,47
ZNF208,47
DNPH1,47
ZNF354A,47
TIMM21,47
FASTKD3,47
IQCA1,47
KIF12,47
CIPC,47
SLC2A11,47
KBTBD12,47
MPV17L2,47
XXYLT1,47
USB1,47
SDR9C7,47
KCTD18,47
LRP2BP,47
AAMDC,47
RAB44,47
ZNF576,47
RMDN3,47
EXOC3L4,47
ZNF579,47
VARS2,47
RAET1E,47
NDUFAF5,47
UQCC1,47
RHBDL2,47
NCR3LG1,47
ZNF48,47
PTGES3L,47
ZNF285,47
ZNF404,47
SLC10A5,47
ANXA2R,47
C3,48
HP,48
EPHX1,48
C2,48
ALB,48
PAH,48
APOC1,48
AGT,48
CFB,48
SLC22A1,48
FGA,48
ITIH4,48
SERPINA1,48
F2,48
TF,48
ORM1,48
ANG,48
MAT1A,48
FGB,48
PLG,48
ITIH3,48
HNF4A,48
VTN,48
PROC,48
TAT,48
FTCD,48
CPB2,48
PON1,48
NR1H4,48
ARG1,48
GJB1,48
HSD17B6,48
APCS,48
MST1,48
KNG1,48
HRG,48
APOA5,48
CYP2C9,48
SLC38A3,48
C4BPA,48
SERPIND1,48
SLC2A2,48
BAAT,48
HPN,48
HAO2,48
NR1I2,48
C4A,48
DPYS,48
C9,48
CYP2D6,48
FGG,48
PRODH2,48
AMBP,48
C6,48
ACOX2,48
F7,48
OTC,48
ABCB11,48
SERPINF2,48
AGXT,48
APOH,48
SLC22A7,48
ITIH1,48
HGD,48
ABCB4,48
MBL2,48
AFM,48
SERPINC1,48
FGL1,48
GC,48
C8A,48
FMO3,48
SDS,48
HPX,48
CYP4A11,48
BHMT2,48
ACSM5,48
HPD,48
GYS2,48
SEC16B,48
CYP2C8,48
ANGPTL3,48
ORM2,48
APOC3,48
HPR,48
F11,48
F9,48
ADH4,48
C8B,48
FETUB,48
ABCG8,48
SERPINA10,48
CYP8B1,48
SLC10A1,48
APOC2,48
GLYCTK,48
TDO2,48
F12,48
A1CF,48
ADH6,48
HGFAC,48
ABCG5,48
AADAC,48
ADH1A,48
HAO1,48
UGT2B7,48
TMPRSS6,48
SAA4,48
CYP4F2,48
SLCO1B1,48
CYP2A6,48
AGXT2,48
CIDEB,48
SULT2A1,48
AKR1C4,48
SERPINA4,48
INHBC,48
BHMT,48
UGT1A4,48
CYP2B6,48
UGT2B10,48
ADH1C,48
CFHR5,48
UGT2B4,48
CFHR2,48
NAT2,48
LPA,48
F13B,48
SLC28A1,48
GBP7,48
CFHR1,48
SLC25A47,48
CPN1,48
UGT1A1,48
SERPINA7,48
UROC1,48
CPN2,48
ACOT12,48
APOF,48
GLYAT,48
PLGLB2,48
CYP2C18,48
CFHR4,48
CFHR3,48
ACSM2B,48
CYP2C19,48
ACSM2A,48
CYP4A22,48
FCN2,48
HABP2,48
UGT2B15,48
PGLYRP2,48
DAO,48
TM4SF5,48
SERPINA11,48
UGT1A9,48
UGT1A3,48
GLYATL1,48
SLC22A10,48
SLC22A18,49
IMMT,49
CIB1,49
SRD5A1,49
CHCHD3,49
MANBA,49
SRPK2,49
EHMT2,49
AFG3L2,49
KLF3,49
LPCAT1,49
TMEM63A,49
BTBD1,49
STK24,49
CELF1,49
STAG2,49
PKN2,49
TET3,49
ACD,49
SYNJ1,49
HIC2,49
MREG,49
GSTK1,49
TMOD3,49
RAP2B,49
SMAGP,49
PPM1B,49
RAB27B,49
CELSR3,49
PJA2,49
MFSD2A,49
EML4,49
RAC3,49
PDS5B,49
ENPP3,49
ZBTB7B,49
GPR137,49
FDXR,49
VAMP4,49
TOR1AIP2,49
TRIM27,49
PRR13,49
KPNA3,49
STAG1,49
SLC9A2,49
SPAST,49
RBM10,49
SLC25A12,49
CDCP1,49
WDR45,49
ATAD2B,49
PARVB,49
PDLIM2,49
PHTF2,49
FCHSD2,49
TRIM14,49
CD2BP2,49
VPS33A,49
MTF1,49
KPNA6,49
MACROD1,49
SUCLA2,49
PDHX,49
FKBP3,49
WWP1,49
USP32,49
SPTLC1,49
PTPRA,49
ARMC6,49
DEAF1,49
PLCXD1,49
TBX6,49
CYB5R4,49
CLPB,49
DYNLRB1,49
COQ3,49
RNF187,49
SCAF11,49
BRMS1,49
ESRRB,49
PEX14,49
RANBP9,49
STAM2,49
MED27,49
ORAI1,49
UBR3,49
RPP38,49
BMP8A,49
OTUB1,49
GBP6,49
NDRG3,49
PQBP1,49
USP28,49
FBXO4,49
FXR2,49
MED8,49
ZNF185,49
RCAN3,49
KATNA1,49
RASAL1,49
VPS45,49
EML2,49
NRL,49
BRF2,49
PMEL,49
MSL1,49
ALKBH1,49
GDPD3,49
FKBP15,49
YAF2,49
PIGM,49
DMAP1,49
TBCB,49
HDAC8,49
TP53I3,49
FRG1,49
PIGG,49
MED9,49
CWF19L1,49
TRPM6,49
ALG5,49
TTC39C,49
KCTD11,49
E4F1,49
FAM83G,49
TBC1D20,49
KCNE3,49
IL20RB,49
PAQR5,49
ABCC10,49
RABEP2,49
KCNE2,49
TUBGCP6,49
KLHL31,49
AOC2,49
CEP120,49
SLC44A3,49
MLIP,49
WDFY2,49
ZNF589,49
LTB4R,49
PEBP4,49
TMEM184A,49
PRR15,49
SLC50A1,49
ABHD17A,49
TMEM79,49
KRT86,49
TBC1D10A,49
LAMTOR4,49
FAM110A,49
NMRK2,49
ZNF266,49
KRTAP5-9,49
GID8,49
TEN1,49
ZNF296,49
DOK3,50
BMF,50
PARVG,50
CD37,50
ARHGAP9,50
SEMA4D,50
PSD4,50
TMC6,50
PSTPIP1,50
LATS2,50
CCDC88B,50
DAB1,50
IL2RB,50
RASAL3,50
PLEKHA2,50
QSOX1,50
CD79B,50
CCDC88C,50
MAVS,50
EXTL1,50
SIRPB1,50
FGD3,50
ELF1,50
EFR3B,50
SLC4A1,50
RYR3,50
RNF125,50
POU2F2,50
TAGAP,50
PCMTD2,50
PITPNM3,50
MFNG,50
ZNF217,50
PCDH18,50
RHOBTB1,50
HRH2,50
COL9A3,50
CD109,50
MAP4K2,50
IGSF6,50
DENND1C,50
PFKFB4,50
KCNIP2,50
CLEC2D,50
TRPC3,50
GPR176,50
MMP25,50
SLC39A1,50
TMC8,50
POU6F1,50
TNFRSF9,50
TRPV2,50
CMTM6,50
GRIP1,50
ZDHHC7,50
RNF122,50
LTBR,50
KCNK3,50
FA2H,50
CEMIP,50
TBC1D10C,50
TNFRSF10C,50
PAMR1,50
VGLL3,50
CCBE1,50
KCNJ11,50
GNB4,50
BMPER,50
LGALSL,50
TMEM140,50
SHOX2,50
TFCP2L1,50
SORCS2,50
GLT1D1,50
PDE11A,50
LPAR2,50
PROK2,50
RASGRP4,50
WNT5B,50
GOLGA8A,50
PLA1A,50
GJA5,50
SNX18,50
SIX5,50
ADAMTS12,50
RASA4,50
CNR2,50
ADAMTS3,50
ADAMTSL1,50
BMP8B,50
VSIG2,50
ANKRD36B,50
SEMA3G,50
CLCN2,50
TMEM120B,50
TESK2,50
SIRPB2,50
ARSJ,50
SUN1,50
BTN3A2,50
IKZF4,50
CITED4,50
DIO3,50
LHX6,50
PRR16,50
BATF3,50
SFRP5,50
LILRA2,50
TPO,50
ANKRD36,50
GOLGA8B,50
NCR1,50
FCGR3B,50
FCN1,50
MICB,50
CECR2,50
TDRD1,50
FUT1,50
SLC29A2,50
ANKRD55,50
ENTPD2,50
SCARA5,50
KIR3DL1,50
GP9,50
BPI,50
MEGF6,50
ZNF281,50
P2RY10,50
BMX,50
LGALS12,50
INSL3,50
SIGLEC14,50
PRTN3,50
MTMR8,50
COX20,50
TUBB1,50
PI16,50
SLC6A20,50
RAI2,50
SCUBE1,50
SLC1A7,50
EML6,50
SULT1A2,50
PKHD1L1,50
TRAT1,50
TSTD1,50
ANGPTL7,50
CDHR3,50
FAM184B,50
EXOC3L2,50
PNPLA1,50
LIPN,50
PKHD1,51
SLC30A8,51
HEMGN,51
TRIM6,51
PXYLP1,51
GCM1,51
LHB,51
DNHD1,51
XKR6,51
UBXN11,51
